id,name,year_published,source,source_url,source_notes,source_confidence
defdc824-171b-4fe7-bdcf-ab3cc7bc62f2,Absolute War! The Russian Front 1941-45,2021,legacy_unknown,,,0.1
b42290df-37ec-412a-8d41-c20e8da9eebd,Abtei der Rätsel,2011,legacy_unknown,,,0.1
92bd4616-8de1-4746-8633-cdd99780047d,Abyss,2014,legacy_unknown,,,0.1
8d65380c-adee-4dae-9da8-a40931160fdf,Abyss: Kraken,2015,legacy_unknown,,,0.1
a7339141-4eac-4302-bd32-237aeb2c1b05,Academia,1989,legacy_unknown,,,0.1
48f1590d-828b-4815-a806-ac2d872c2220,Ace of Aces: Handy Rotary Series,1980,legacy_unknown,,,0.1
7329cf9e-a7f0-40b3-bf8e-6f7309197628,Ace of Aces: Powerhouse Series,1981,legacy_unknown,,,0.1
b5fd98cb-ffd8-48a4-a02a-10af3dadc040,Ace of Spades,2025,legacy_unknown,,,0.1
e436137a-b0db-4f1c-a588-f60e077fc836,Acquire,1964,legacy_unknown,,,0.1
88af55bb-1185-4cdc-9494-c866a94865aa,Acronymia,2006,legacy_unknown,,,0.1
c2196a99-a2e5-46e8-a45d-b70f9b2e3400,Across 5 Aprils,1992,legacy_unknown,,,0.1
4ceed399-68fd-4f18-a737-3ef532583a31,Across A Deadly Field: Regimental Rules for Civil War Battles,2014,legacy_unknown,,,0.1
153d10c8-2672-4d6c-8b8f-a59625e5cdfa,Activity,1990,legacy_unknown,,,0.1
e65732f9-dc7c-4ac4-bef5-960c26594921,Ad Acta,2002,legacy_unknown,,,0.1
47734133-5c8e-464e-ad47-d59c186cf7d5,Ad Astra,2009,legacy_unknown,,,0.1
658d881c-bd8b-4d1f-b2a3-dd3e9a58fd04,Ada Lovelace: Consulting Mathematician,2017,legacy_unknown,,,0.1
03ac2573-e32e-42fa-a698-f3fda3fa651b,Ada's Dream,2025,legacy_unknown,,,0.1
4d9d1dc3-fa77-44f6-bbef-3048736cc815,Adamastor,2025,legacy_unknown,,,0.1
92d6576a-605d-49a6-86dc-15286cb3b08b,Adamastor,2017,legacy_unknown,,,0.1
85538cfa-4370-4568-95fa-45cd9b83080f,Adaptoid,2009,legacy_unknown,,,0.1
e2d696cd-c95e-42f6-8781-ecab207eddbc,Adrenaline,2016,legacy_unknown,,,0.1
29e22aa1-3663-4ab0-89ef-f4e6200f9ad7,Adrenaline: Team Play DLC,2018,legacy_unknown,,,0.1
88340305-f005-49fc-a4f3-88e42ba53da4,Advanced HeroQuest,1989,legacy_unknown,,,0.1
322f045d-fcf9-4ede-950c-73da3932f99b,Advanced Squad Leader,1985,legacy_unknown,,,0.1
e4c0badb-da8e-4071-a1a0-7f385153a60a,Advanced Squad Leader: Starter Kit #1,2004,legacy_unknown,,,0.1
7dbda423-17a4-483f-bdec-73f0f7a45fb4,Advanced Squad Leader: Starter Kit #2,2005,legacy_unknown,,,0.1
f0a7def8-a30e-4bb3-b63f-654712184b6a,Advanced Squad Leader: Starter Kit #3,2007,legacy_unknown,,,0.1
31451446-2877-496e-8ce6-63aaa7686dce,Advanced Squad Leader: Starter Kit Expansion Pack #1,2011,legacy_unknown,,,0.1
f0cc79f9-c95f-44d9-bf57-165fcf8214a8,Advanced Third Reich,1992,legacy_unknown,,,0.1
0fe2ffec-38cd-4350-b2f0-d5c6ee5ab918,Advanced Tobruk: Tank Battles in North Africa 1940-43,2002,legacy_unknown,,,0.1
b80d69d0-c701-4bcb-8bb5-60382591d508,Adventure Games: Monochrome Inc.,2019,legacy_unknown,,,0.1
00880eb6-7f41-44dd-b8a7-d770ef6875a6,Adventure Games: The Dungeon,2019,legacy_unknown,,,0.1
0099f589-8315-406b-92d0-4984d55d7bb2,Adventure Games: The Grand Hotel Abaddon,2020,legacy_unknown,,,0.1
9af088c8-9134-42c4-812a-d84216c38171,Adventure Land,2015,legacy_unknown,,,0.1
99c3d083-11f7-4c1c-ac19-6ec97e095b5b,Adventure Tactics: Domianne's Tower,2021,legacy_unknown,,,0.1
3eb42b00-ecd1-45da-962f-b33c506aab67,Adventure Tours,2014,legacy_unknown,,,0.1
78faeee0-ea80-4631-b847-08c5bf321b1a,Adventures in the Lost Lands,2009,legacy_unknown,,,0.1
0c3fbb46-7a06-4fb3-902f-2630d9d95b7c,Aeon Trespass: Odyssey,2022,legacy_unknown,,,0.1
4018f318-d898-4e28-a748-f07e2d3829e3,Aeon's End,2016,legacy_unknown,,,0.1
5194bb62-fc53-4771-9621-79b3880068e2,Aeon's End: Legacy,2019,legacy_unknown,,,0.1
4da019f8-52a3-46c7-8119-bf922d3ae743,Aeon's End: Legacy of Gravehold,2021,legacy_unknown,,,0.1
db58ff50-8bf7-46f9-b57f-7a80d4fa9e41,Aeon's End: Outcasts,2020,legacy_unknown,,,0.1
98385353-96be-4ce8-9068-423c715c60fe,Aeon's End: The New Age,2019,legacy_unknown,,,0.1
6e7b4057-5c86-4cf1-8746-a4dcefeb5186,Aeon's End: War Eternal,2017,legacy_unknown,,,0.1
4b9de51c-aaf6-40c8-bb2d-efb9ad4a76b9,Aerion,2019,legacy_unknown,,,0.1
c194e02c-3951-4874-b3a5-b2bc8f058c76,Aeroplanes: Aviation Ascendant,2012,legacy_unknown,,,0.1
4d25dafb-7a0e-49a5-b097-0ad3f717875b,Aether,2010,legacy_unknown,,,0.1
d7b36e6c-ef92-4ce7-9ad5-1c0f5357d298,Aether Captains,2010,legacy_unknown,,,0.1
fc121659-d602-4d37-b710-4122dc26872d,Aether Captains: Clockwork Cabal,2011,legacy_unknown,,,0.1
be7bbfeb-0a33-4385-b0f5-546291a76c41,Aethermon: Collect,2023,legacy_unknown,,,0.1
8038145f-620b-420f-9229-988654b9c636,Aetherya,2022,legacy_unknown,,,0.1
6792e6af-28f0-4a55-8208-c42a189918ac,Affenkuss & Kokosnuss,2022,legacy_unknown,,,0.1
15a9dfe1-03b6-46d8-9c03-3d07c06c27bd,Affentheater,2006,legacy_unknown,,,0.1
ea148b4c-de34-45e7-be6e-f7ef49321d26,Africa,2001,legacy_unknown,,,0.1
9de12fd6-1bf7-4d70-bbd2-9f1b0f1e5bcf,Africa,,legacy_unknown,,,0.1
f75bf036-8766-4518-95d0-2f2a927a9650,Africana,2012,legacy_unknown,,,0.1
2e8adbf9-cf78-42de-98f5-ee5f628c483b,Afrika: 2nd Edition,2006,legacy_unknown,,,0.1
34ee6d3f-baa4-4819-88ed-5073df8b9fdf,"Afrika: The North African Campaign, 1940-1942",1993,legacy_unknown,,,0.1
4229e77c-8fa9-427a-ac21-663ffa6093b4,After the Empire,2021,legacy_unknown,,,0.1
271354cd-417f-4200-a71e-b782b796c04a,After the Flood,2008,legacy_unknown,,,0.1
6a04b59c-23d9-4273-90e1-f0cecb98de80,After the Virus,2017,legacy_unknown,,,0.1
bcd4cd5e-a558-48a6-bce5-3f8f794cd8d9,After Us,2023,legacy_unknown,,,0.1
78b30145-ee6f-4ee7-9dfa-747f4dc790d0,Aftermath,2019,legacy_unknown,,,0.1
422bd741-3f29-46a2-8240-aa8f910ce203,Age of Civilization,2019,legacy_unknown,,,0.1
8d4b46c4-9243-4dd2-9162-c2699dc127aa,Age of Comics: The Golden Years,2023,legacy_unknown,,,0.1
dbc6a1b3-5911-462f-9a7f-d58161190513,Age of Conan: The Strategy Board Game,2009,legacy_unknown,,,0.1
3c1d659c-b668-42e6-a361-9dad7f9a4146,Age of Discovery,2007,legacy_unknown,,,0.1
e194dd10-b4d0-4358-a727-e97522f247cc,Age of Empires III: The Age of Discovery,2007,legacy_unknown,,,0.1
bcf21be6-be7c-4944-ba7a-ec52619fe393,Age of Galaxy,2022,legacy_unknown,,,0.1
1f2829a5-aa4a-450c-b0d7-71dbf436a4af,Age of Galaxy (Second Edition),2025,legacy_unknown,,,0.1
186edcb6-007c-44da-ab73-b622839cb8d6,Age of Industry,2010,legacy_unknown,,,0.1
ed97d734-8af6-4b2e-ac2c-772032524ce9,Age of Innovation,2023,legacy_unknown,,,0.1
eac64f33-677c-4c05-a2f5-0b832157ba3f,Age of Mythology: The Boardgame,2003,legacy_unknown,,,0.1
43ebe0b0-57d7-4bfe-aac9-469ad46c7269,Age of Napoleon,2003,legacy_unknown,,,0.1
2e7dda2b-f372-4b71-9a20-538fe7362a11,Age of Rail: South Africa,2011,legacy_unknown,,,0.1
5561ba2a-b4da-456c-9b2b-0b6783290110,Age of Ravens,2012,legacy_unknown,,,0.1
fff143f3-49b2-4006-be54-2f1992c9b176,Age of Renaissance,1996,legacy_unknown,,,0.1
d8dab6b8-a043-411f-8304-4424b313547d,Age of Rome,2023,legacy_unknown,,,0.1
60187e0d-4626-4914-b2de-592393e09672,Age of Steam,2002,legacy_unknown,,,0.1
18e4d77f-8da3-4c32-ab44-680fe3c43dc8,Age of War,2006,legacy_unknown,,,0.1
43b26811-80e2-44ee-aabb-e8f542ecd288,AGE: The Amazing Goal Era,2009,legacy_unknown,,,0.1
4e8ca0ff-619b-4890-8569-b08c856b1e2d,Agemonia,2024,legacy_unknown,,,0.1
bd04aa74-9f3e-43a1-b869-ac7e5a35d988,Agent Avenue,2024,legacy_unknown,,,0.1
5689a5f7-8309-4628-8480-b991cdabfd0e,Agent Decker,2015,legacy_unknown,,,0.1
001d740a-9126-42a0-b7e1-d2e4d2d07da9,Agent Doppelnull,2011,legacy_unknown,,,0.1
59c6e2a7-8b60-43bc-9c84-cfd56b2f4803,Agents of SMERSH,2012,legacy_unknown,,,0.1
f598cec8-254c-4d80-aa89-b8b81b859611,Agility,2016,legacy_unknown,,,0.1
de3261c2-defd-4074-a1b8-0bee4ed9e718,"Agincourt: The Triumph of Archery over Armor, 1415",1978,legacy_unknown,,,0.1
b8e1b8d3-51db-400f-adb2-c41e273d3c0c,Agra,2017,legacy_unknown,,,0.1
24befb6e-c87f-4336-b8ec-6cd3d1e23544,Agricola,2007,legacy_unknown,,,0.1
b5c06ec2-9f5c-4976-8cc1-804e2c37801e,Agricola Express,2009,legacy_unknown,,,0.1
f7df136c-0ea7-4283-9df5-92dfcbfd39e9,Agricola: All Creatures Big and Small,2012,legacy_unknown,,,0.1
a26ccf7a-f1fc-4dc7-bcc6-6d43b23a8dd7,Agricola: Family Edition,2016,legacy_unknown,,,0.1
860f39de-2f5c-4b9b-8c7e-60337b4e1045,Agricola: Farmers of the Moor,2009,legacy_unknown,,,0.1
45fa6314-7e31-4a46-a87a-525d94bbfb5c,Agropolis,2021,legacy_unknown,,,0.1
a688e518-cdb6-4325-9adf-062adf44955c,AGUA,2002,legacy_unknown,,,0.1
6c2d6145-a876-4f76-894d-bee3739c0db5,Águeda: City of Umbrellas,2024,legacy_unknown,,,0.1
453efea1-5c32-4027-b3d1-1f0851c90ecd,Ahoy,2022,legacy_unknown,,,0.1
7d10092a-7562-4bfa-96a8-ebc26dd5b64b,Ahoy Treasures!,2006,legacy_unknown,,,0.1
752a7df1-c94d-43e6-bd64-9a906155bcd4,Air Assault on Crete / Invasion of Malta: 1942,1977,legacy_unknown,,,0.1
209267e8-783e-4ea5-8c3d-c340092ac9d1,Air Baron,1996,legacy_unknown,,,0.1
d95e2fcc-3359-498f-9daf-b1a328fee8e0,"Air Bridge to Victory: Operation Market-Garden, 1944",1990,legacy_unknown,,,0.1
b4803b2e-02c1-4d42-9077-50200a9f4e24,Air Force,1976,legacy_unknown,,,0.1
f67fd0a6-81a5-4934-8001-502c16a5070a,Air War: Modern Tactical Air Combat,1977,legacy_unknown,,,0.1
82aec1e1-08d4-42db-939c-78117426bc72,"Air, Land, & Sea",2019,legacy_unknown,,,0.1
20f3d616-85b3-4d7f-8ad7-f86fff5faf6b,"Air, Land, & Sea: Spies, Lies, & Supplies",2022,legacy_unknown,,,0.1
a51f7a8a-7e8c-43ad-b5c5-1a816b668b36,Airborne Commander,2015,legacy_unknown,,,0.1
05efce16-e377-4a4a-8b3d-ca2b29e8889e,Airborne in My Pocket,2009,legacy_unknown,,,0.1
990e9c95-4bd4-4e72-93c2-f77aa7fc718c,Airlines Europe,2011,legacy_unknown,,,0.1
9face8e3-2f2f-424c-96ea-2af565888eff,Airship City,2018,legacy_unknown,,,0.1
34940bc4-ed5d-443f-954d-abd40b7f2527,Airships,2007,legacy_unknown,,,0.1
3a0c7491-cd67-4088-8036-bcfe2a46a13f,Akaba,2004,legacy_unknown,,,0.1
9ba47dc7-5c78-46bb-a644-616827bfdbb3,Akropolis,2022,legacy_unknown,,,0.1
68a74630-0303-422a-be20-653a12d0670c,Akrotiri,2014,legacy_unknown,,,0.1
72b771d8-5e87-4fc2-bcd9-f3f6fce55049,Al Cabohne,2000,legacy_unknown,,,0.1
8710780a-56ce-4b19-a167-3ffedabea039,Aladdin's Dragons,2000,legacy_unknown,,,0.1
ff2ee675-f217-4814-a859-b372f0e3fede,Alaric the Goth: Fall of the Western Roman Empire,1980,legacy_unknown,,,0.1
3fab7dd4-c734-42f5-8141-9596c215e7f1,Alarme,2006,legacy_unknown,,,0.1
d15b869f-0211-47f2-a9ab-585ae7a0ee85,Alaska,1979,legacy_unknown,,,0.1
b6f0d902-407b-457e-a6e9-2e288e50dcb6,Albert's Insomnia,2010,legacy_unknown,,,0.1
466267c9-010c-42a2-add4-34e8271b72b9,Alcatraz,1999,legacy_unknown,,,0.1
9ea8e7a2-c2d8-43b9-960b-7ee753a2b1f7,Alcatraz: The Scapegoat,2011,legacy_unknown,,,0.1
fe7bdc3e-fae3-4568-a7b5-5c8304afb177,Alchemist,2007,legacy_unknown,,,0.1
99012919-d55f-4d86-b38f-f90f22776ac5,Alchemists,2014,legacy_unknown,,,0.1
a90eb5ed-f15c-4f68-85e0-68f384ede4a6,Alchemists: The King's Golem,2016,legacy_unknown,,,0.1
acae79dd-b1ff-4e39-bdd4-176a97de799c,Ale bałagan,2023,legacy_unknown,,,0.1
b2a9006f-15dd-4521-ba3d-7e5484917176,Alea Iacta Est,2009,legacy_unknown,,,0.1
fdd74a23-a11b-4f4d-be7d-2acc800300f5,Aleph Null,2022,legacy_unknown,,,0.1
1ba6d743-77bf-463a-80c8-61d57b49f99a,Alexander at Tyre,1993,legacy_unknown,,,0.1
e52087b6-afe9-42d8-9efc-044d06253a8b,Alexandros,2003,legacy_unknown,,,0.1
740b3a2f-a563-4f94-be4a-318c875d0f42,Alexandros,1991,legacy_unknown,,,0.1
38cc0489-8a11-4f20-93a0-a62a8d129bbf,Algeria: The War of Independence 1954-1962,2000,legacy_unknown,,,0.1
84a6ab7a-74c6-4f44-8594-54f2b50a7125,Alhambra,2003,legacy_unknown,,,0.1
08ca1f0f-c910-4d18-9ac2-7c016936b485,Alhambra: The Card Game,1992,legacy_unknown,,,0.1
7fb38b1b-732e-4832-85d0-3dfbcd737209,Ali Baba,2002,legacy_unknown,,,0.1
b527485e-7320-426a-8caf-cf2a019efbc5,Alias,1990,legacy_unknown,,,0.1
110d8a14-b45d-4099-8374-207b05b8c08e,Alibi,1993,legacy_unknown,,,0.1
4ffe3f39-f80a-42f0-9cf5-91893395929a,Alice is Missing,2020,legacy_unknown,,,0.1
7635a5c1-76fb-421d-812a-29ec6cb56d66,Alice's Garden,2020,legacy_unknown,,,0.1
29b5c317-6b20-4113-9cd7-5027130c126f,Alien Artifacts,2017,legacy_unknown,,,0.1
d85b7507-a022-482a-9ec1-abff42f6d933,Alien Frontiers,2010,legacy_unknown,,,0.1
92961391-1422-465b-a6f0-6c756b60034c,Alien Frontiers: Factions,2012,legacy_unknown,,,0.1
4421de70-dc02-48b8-ae13-fbfc08e1745c,ALIEN: Fate of the Nostromo,2021,legacy_unknown,,,0.1
2c56995b-b34c-48fb-8769-d47f1112c669,Aliens,1989,legacy_unknown,,,0.1
44fb2c1d-9b8f-473f-8325-7390182e22b0,Aliens: Another Glorious Day in the Corps,2020,legacy_unknown,,,0.1
ff1247b9-9fac-4ca6-8845-903f2ff78452,Aliens: Bug Hunt,2020,legacy_unknown,,,0.1
cfdd2e4f-d121-49c2-ade4-a82d94418f79,Aliens: This Time It's War,2010,legacy_unknown,,,0.1
4096e4bf-b95a-436d-a2c1-f2a1662669b6,"All Bridges Burning: Red Revolt and White Guard in Finland, 1917-1918",2020,legacy_unknown,,,0.1
59264da1-fb11-4a8a-84a0-826a7b480b02,All Quiet on the Western Front,1997,legacy_unknown,,,0.1
d00b2e62-f286-481f-83c5-707a80bcb7b0,All Things Zombie,2005,legacy_unknown,,,0.1
da5671fb-2b42-4272-9cbb-2b2b9a98bec6,All Things Zombie: The Boardgame,2009,legacy_unknown,,,0.1
48d39163-3afd-4807-813c-a9bf2dff703a,All Wound Up,2004,legacy_unknown,,,0.1
a1179ae2-e0c9-47ad-9b39-125a3ae6626e,Alle Vögel sind schon da!,2015,legacy_unknown,,,0.1
714104e7-2a9e-4d29-be42-f5c0ff7d1e16,Allegiance: A Realm Divided,2015,legacy_unknown,,,0.1
8358dcef-e2f4-4cba-85a3-d14e10836271,Allegra,2020,legacy_unknown,,,0.1
88ac412b-564c-4eee-84a6-1e21bf26eb6b,Alles Käse,2005,legacy_unknown,,,0.1
9a1b9582-97e0-4483-b6d3-7aa4af4e2938,Alles Käse!,2013,legacy_unknown,,,0.1
e77b1208-24e8-4350-9d8b-b4b928e21dde,Alles Tomate!,2007,legacy_unknown,,,0.1
009db2de-2bcf-40ed-84be-da9e6a2e8879,Alma Mater,2020,legacy_unknown,,,0.1
0d2ad095-0d62-49c2-a28a-040738334565,Almanac: The Dragon Road,2020,legacy_unknown,,,0.1
8e0c2c33-c3fa-4e0f-9b91-8f76c59cc577,Almoravid: Reconquista and Riposte in Spain 1085-1086,2022,legacy_unknown,,,0.1
4f69fb65-1055-4ce6-b520-fc4d6a508588,Almost Innocent,2023,legacy_unknown,,,0.1
cec356e4-e169-4b79-b616-eb2730c0b399,Alone,2019,legacy_unknown,,,0.1
1a95a770-39cf-430c-a35b-4f53586afef3,Alphabet Runner,2005,legacy_unknown,,,0.1
cef0643a-b2be-4389-9c4e-a0e06ecb23b5,Alpine Trails,2024,legacy_unknown,,,0.1
e77e144d-b897-4b11-97b1-82fcbb3ccae8,Altar Quest,2020,legacy_unknown,,,0.1
78887465-5834-46d5-8bd7-1c4e7cd17f0d,Altered,2024,legacy_unknown,,,0.1
1645cb5d-3db7-4518-a84f-d2ad951f2f2f,Altiplano,2017,legacy_unknown,,,0.1
16d5d432-385a-4e5e-953d-bdf2cf4749b4,Alubari: A Nice Cup of Tea,2019,legacy_unknown,,,0.1
5c83e0f0-cb59-457f-b840-21616e7e8d1d,Am Fuß des Kilimandscharo,1995,legacy_unknown,,,0.1
6b2bc9d0-76a8-4001-8c96-c54bf2cccbb2,Amalfi: Renaissance,2023,legacy_unknown,,,0.1
a045a5b5-4170-40d3-abf4-ffa3c73b75d5,Amass,2022,legacy_unknown,,,0.1
3dc06cd2-d87f-4179-9d0f-a50aff514b6f,Amateurs to Arms!,2012,legacy_unknown,,,0.1
0ad8e6e5-8220-491d-aa54-39a92d4c0847,Ambiguity,2013,legacy_unknown,,,0.1
5c9fe4ea-10e8-40e0-be6d-5c31bfdd5000,Ambush!,1983,legacy_unknown,,,0.1
a21bb954-0c71-45a6-8ebc-fa41a03cf050,America,2016,legacy_unknown,,,0.1
19e43297-cd35-4913-863c-c5ffe233966a,American Bookshop,2019,legacy_unknown,,,0.1
475db05a-28f2-4641-9afd-60f8f3c846f7,American Rails,2009,legacy_unknown,,,0.1
a8c6027a-e942-426a-a273-e147639fcb26,American Tank Ace: 1944-1945,2022,legacy_unknown,,,0.1
479b0320-ce4a-4229-9a5a-58129bc34b19,Amerigo,2013,legacy_unknown,,,0.1
17856545-60c2-4196-ba71-eeb7e0b87ed0,Amerigo,2008,legacy_unknown,,,0.1
cf9c4ec9-d28f-473c-bd97-19e62cc1c36d,Amoeba Wars,1981,legacy_unknown,,,0.1
c3e839b8-92d5-40c2-af9d-ba70c553b673,Among Cultists: A Social Deduction Thriller,2023,legacy_unknown,,,0.1
1b0f226d-2d0f-47ea-8701-e49865cb6311,Among the Stars,2012,legacy_unknown,,,0.1
9c14c6b8-9f66-4b76-9627-f23ea59a002e,Among the Stars: Revival,2015,legacy_unknown,,,0.1
76fe0dfa-2d95-40ca-ac0d-969423d6db19,Ampparin Eskari Kirjaimet ja sanat,2010,legacy_unknown,,,0.1
74d38acd-7788-433c-90c7-1d0f8deb762d,Amritsar: The Golden Temple,2023,legacy_unknown,,,0.1
185f425e-570b-4ce8-a082-644357652296,Amsterdam,2022,legacy_unknown,,,0.1
727eecdf-e240-4c9b-8658-b30cb9b5b93e,Amul,2019,legacy_unknown,,,0.1
983851a0-167b-4022-ab6d-aa869315f428,Amulet,2023,legacy_unknown,,,0.1
b52ba97e-4573-4fab-ba46-ae9bb840c507,Amun-Re,2003,legacy_unknown,,,0.1
0d41b5dc-0f99-4348-a3a4-d9e45e630eae,Amun-Re: 20th Anniversary Edition,2023,legacy_unknown,,,0.1
783c4c98-e6bb-4e16-bf73-2ab7332206f6,Amun-Re: The Card Game,2017,legacy_unknown,,,0.1
720e6c9d-b7ac-47cd-be6d-adee8c95dd22,AmuseAmaze,2007,legacy_unknown,,,0.1
d032013c-ceca-470c-85d8-97940fda8ca9,Amyitis,2007,legacy_unknown,,,0.1
3a2d5359-845e-4edc-b355-932e75ff4902,An Attrition of Souls,2020,legacy_unknown,,,0.1
38923c12-76ff-46fb-96aa-95ef7990125b,An Infamous Traffic,2016,legacy_unknown,,,0.1
f7ed3411-32ea-4ad9-951c-0f7987a51b55,Anachronism,2005,legacy_unknown,,,0.1
a1a8866d-6c6d-49be-9c8e-fe3d6086a52e,Anachrony,2017,legacy_unknown,,,0.1
64befa54-be9d-43cd-ab58-d5c2d069ad37,Anachrony: Fractures of Time,2020,legacy_unknown,,,0.1
6d35a2f7-461d-4e26-a711-e5421643b6a3,Anansi,2020,legacy_unknown,,,0.1
340a5556-1bfe-4aff-916a-363c2bccd4ac,Anatomy Fluxx,2018,legacy_unknown,,,0.1
e528c764-2685-4102-a763-e2dab6ee2107,Ancestree,2017,legacy_unknown,,,0.1
b9d9d89f-f3a4-4474-8646-956a1c537458,Ancient Knowledge,2023,legacy_unknown,,,0.1
9d4476b7-d980-4d63-a748-7d3e97e22f17,Ancient Realm,2023,legacy_unknown,,,0.1
86e7de06-4a59-4c0c-bd93-d879714805e0,Ancient Terrible Things,2014,legacy_unknown,,,0.1
1703cc8a-d850-4ffc-86b9-372b337f8283,Andean Abyss,2012,legacy_unknown,,,0.1
e31c11fa-3453-437e-818c-509e8fb600f0,Andor: The Family Fantasy Game,2020,legacy_unknown,,,0.1
52ed4dd3-1d8c-4cce-9ace-d875d8885722,Android,2008,legacy_unknown,,,0.1
ee5be121-a40d-4073-881f-bb3134fe265b,Android: Infiltration,2012,legacy_unknown,,,0.1
42237e10-d62d-41f4-80df-f3cfefc0d465,Android: Mainframe,2016,legacy_unknown,,,0.1
48baef82-a5e0-42a4-aa5e-ee177fedca21,Android: Netrunner,2012,legacy_unknown,,,0.1
8553523a-e38f-4bcc-9346-e7c9d159ed27,Andromeda,1999,legacy_unknown,,,0.1
a3a531d8-e679-4a42-a8f5-a15c3d6a0469,Andromeda's Edge,2024,legacy_unknown,,,0.1
6bcd0cb3-2f6d-42e9-aa3e-5bdabb88e302,Angola,1988,legacy_unknown,,,0.1
bfc9a1a1-f4f4-4805-adc8-1e6305cb742e,Angry Birds: Knock on Wood,2011,legacy_unknown,,,0.1
69f49577-3cb6-44fc-a04a-169d9accf256,Animal Act,2017,legacy_unknown,,,0.1
1b02f0d9-4b8b-4339-b5ee-d2408acded17,Animal Express,2007,legacy_unknown,,,0.1
63c5ed7f-2b7b-4f1f-81ab-47e560eca8d9,Animal Friends: Jungle Party,1992,legacy_unknown,,,0.1
f38d15c9-d7ed-48b1-9795-bf20f5885246,Animal Kingdoms,2020,legacy_unknown,,,0.1
246951a0-be5e-4b22-acab-5aac7cab6c44,Animal Rescue,2020,legacy_unknown,,,0.1
d5d4558e-3ce3-4bf9-bc95-396d12ec04d4,Animal Upon Animal,2005,legacy_unknown,,,0.1
539a0379-8a78-4c25-ad85-80e47d44f0a8,Animal Upon Animal: Balancing Bridge,2010,legacy_unknown,,,0.1
b916c128-2357-45e5-80cd-0f39fdaef573,Animalacious,2010,legacy_unknown,,,0.1
75574387-c889-496d-993c-75790967ae21,Animals on Board,2016,legacy_unknown,,,0.1
73bd84e6-745b-4475-9dc0-55857c8b7942,Animocrazy,2000,legacy_unknown,,,0.1
f0b98894-58f7-45a7-8108-255870319957,Animouv,2017,legacy_unknown,,,0.1
3a99201e-8e36-40d1-8a7d-4f3a14f8425d,Ankh,2016,legacy_unknown,,,0.1
1e5079f8-84c1-454a-9336-be21b477322a,Ankh: Gods of Egypt,2021,legacy_unknown,,,0.1
6b7af1c9-8b00-4dec-9e59-39983e2cc995,Ankh'or,2019,legacy_unknown,,,0.1
43600e35-4f82-4bfc-9d07-feb40cab6ef9,Anno 1701: Das Kartenspiel,2007,legacy_unknown,,,0.1
8556779a-321e-4e1a-a497-ced3d1f6ec3a,Anno 1800: The Board Game,2020,legacy_unknown,,,0.1
c0f9820f-aaaf-45b8-a7c8-5e168f352c37,Anno Domini: Erfindungen,1999,legacy_unknown,,,0.1
87a11de4-0b60-4553-8f66-2646957a6574,Anno Domini: Flopps,2001,legacy_unknown,,,0.1
3a9da243-7515-48b0-b463-2a6a0a3db6c7,Anno Domini: Sport,2000,legacy_unknown,,,0.1
c0f0ebf6-3e36-4d2a-819a-53e10673822d,Anomia,2010,legacy_unknown,,,0.1
9b7faf33-da81-48c4-9f7b-5540ee7c1f0c,Anomia Kids,2017,legacy_unknown,,,0.1
39dc4e60-ba9b-4318-9149-821dd2423370,Anomia: Party Edition,2013,legacy_unknown,,,0.1
882a407e-a3f3-4be3-836c-224ac4515efc,Anticipation,1987,legacy_unknown,,,0.1
7bb46dc5-08ce-4e48-8bc7-e35f7d86a9f4,Antics!,2010,legacy_unknown,,,0.1
4bdae6aa-5a5e-4a32-a990-a78219cbabc8,Antidote,2013,legacy_unknown,,,0.1
abbb83dd-6800-4597-b5be-3304ebf2123e,Antike,2005,legacy_unknown,,,0.1
88bf0621-612f-4d8c-99a8-110765abfe19,Antike Duellum,2012,legacy_unknown,,,0.1
4789e56b-5ada-4ff1-8568-51b5cfe45d15,Antike II,2014,legacy_unknown,,,0.1
e51e1084-eb35-4752-94fb-3ceba55b3a75,Antinomy,2019,legacy_unknown,,,0.1
01edaba9-c462-4aa9-b3b0-d72886379d47,Antiquity,2004,legacy_unknown,,,0.1
5dec2179-a345-4414-bb49-f11bb46eda27,ANTS,2025,legacy_unknown,,,0.1
afd4b7dd-87c6-4d13-b0c4-1541470654bb,Anunnaki: Dawn of the Gods,2023,legacy_unknown,,,0.1
58b56651-ed7d-422e-be20-5ce8c52ba1bf,Apache,2007,legacy_unknown,,,0.1
0a288378-fe32-4522-9142-b4125523fcc0,Apex Theropod Deck-Building Game,2015,legacy_unknown,,,0.1
067a42ea-9809-4d04-bc47-da8bf92a6f95,Apiary,2023,legacy_unknown,,,0.1
3a5ff43b-7607-4b50-b537-f08240de97b1,Apotheca,2016,legacy_unknown,,,0.1
599b6edd-e457-4285-bcad-7cec12cf87e5,Apple Pop,2015,legacy_unknown,,,0.1
e1608567-55bb-4c87-b1c6-6966c540825b,Applejack,2022,legacy_unknown,,,0.1
fa622795-4412-4140-b868-98fc778b353d,Apples to Apples,1999,legacy_unknown,,,0.1
6d6945da-ccc9-458c-9c6b-b8fc303abd9b,Apples to Apples: Expansion Set #3,2001,legacy_unknown,,,0.1
2612b9ca-891e-46e0-bef0-1e0fe58a1d42,"April's Harvest: The Battle of Shiloh, April 6 & 7, 1862",1995,legacy_unknown,,,0.1
